query_id             doc_id               doc_score           
2                    1333                 1                   
2                    1334                 1                   
2                    1338                 2                   
2                    1339                 2                   
2                    1341                 5                   
2                    1343                 2                   
2                    1345                 1                   
2                    1346                 2                   
2                    1347                 1                   
2                    1356                 3                   
2                    1360                 1                   
2                    1361                 7                   
2                    1362                 2                   
2                    1363                 2                   
2                    1370                 2                   
2                    1371                 1                   
2                    1373                 1                   
2                    1374                 1                   
2                    1375                 5                   
2                    1376                 2                   
2                    1377                 2                   
2                    1378                 1                   
2                    1379                 6                   
2                    1380                 8                   
2                    1381                 1                   
2                    1383                 1                   
2                    1385                 3                   
2                    1389                 4                   
2                    1390                 2                   
2                    1391                 1                   
2                    1392                 6                   
2                    1398                 2                   
3                    1                    1                   
3                    2                    4                   
3                    4                    1                   
3                    5                    11                  
3                    6                    6                   
3                    8                    1                   
3                    9                    1                   
3                    11                   2                   
3                    12                   2                   
3                    13                   7                   
3                    14                   3                   
3                    15                   2                   
3                    20                   1                   
3                    21                   2                   
3                    22                   1                   
3                    23                   1                   
3                    24                   3                   
3                    25                   1                   
3                    26                   1                   
3                    28                   2                   
3                    29                   4                   
3                    30                   2                   
3                    32                   1                   
3                    33                   5                   
3                    34                   2                   
3                    35                   1                   
3                    36                   1                   
3                    37                   3                   
3                    40                   1                   
3                    44                   4                   
3                    45                   4                   
3                    46                   1                   
3                    49                   3                   
3                    50                   2                   
3                    51                   8                   
3                    53                   1                   
3                    55                   2                   
3                    59                   1                   
3                    60                   1                   
3                    61                   3                   
3                    62                   4                   
3                    66                   5                   
3                    68                   1                   
3                    72                   6                   
3                    73                   5                   
3                    74                   1                   
3                    75                   1                   
3                    77                   8                   
3                    81                   5                   
3                    82                   6                   
3                    84                   1                   
3                    85                   3                   
3                    87                   3                   
3                    88                   2                   
3                    89                   1                   
3                    90                   6                   
3                    91                   7                   
3                    92                   7                   
3                    93                   3                   
3                    95                   4                   
3                    97                   3                   
3                    98                   2                   
3                    99                   4                   
3                    101                  6                   
3                    102                  3                   
3                    103                  1                   
3                    104                  1                   
3                    105                  1                   
3                    107                  1                   
3                    108                  1                   
3                    110                  3                   
3                    111                  2                   
3                    112                  4                   
3                    115                  1                   
3                    119                  4                   
3                    120                  4                   
3                    123                  4                   
3                    128                  1                   
3                    130                  1                   
3                    131                  2                   
3                    132                  1                   
3                    133                  1                   
3                    135                  3                   
3                    142                  3                   
3                    144                  14                  
3                    145                  6                   
3                    149                  3                   
3                    154                  2                   
3                    155                  2                   
3                    157                  1                   
3                    158                  10                  
3                    159                  2                   
3                    160                  2                   
3                    163                  4                   
3                    164                  5                   
3                    165                  1                   
3                    168                  7                   
3                    169                  2                   
3                    172                  3                   
3                    174                  3                   
3                    177                  1                   
3                    181                  7                   
3                    184                  1                   
3                    185                  3                   
3                    186                  1                   
3                    187                  1                   
3                    189                  2                   
3                    193                  3                   
3                    197                  1                   
3                    198                  2                   
3                    201                  2                   
3                    206                  1                   
3                    208                  3                   
3                    213                  1                   
3                    216                  1                   
3                    220                  1                   
3                    230                  1                   
3                    237                  1                   
3                    240                  6                   
3                    246                  1                   
3                    253                  1                   
3                    259                  1                   
3                    260                  3                   
3                    262                  4                   
3                    263                  1                   
3                    264                  2                   
3                    266                  8                   
3                    267                  4                   
3                    268                  1                   
3                    269                  6                   
3                    270                  4                   
3                    272                  1                   
3                    274                  5                   
3                    276                  1                   
3                    281                  3                   
3                    283                  1                   
3                    284                  2                   
3                    285                  1                   
3                    293                  1                   
3                    294                  4                   
3                    295                  3                   
3                    296                  1                   
3                    297                  2                   
3                    298                  2                   
3                    299                  3                   
3                    300                  1                   
3                    302                  3                   
3                    303                  4                   
3                    304                  3                   
3                    305                  2                   
3                    306                  2                   
3                    310                  1                   
3                    314                  2                   
3                    316                  1                   
3                    320                  2                   
3                    321                  2                   
3                    322                  1                   
3                    323                  1                   
3                    325                  1                   
3                    328                  5                   
3                    329                  10                  
3                    332                  4                   
3                    333                  1                   
3                    336                  2                   
3                    337                  1                   
3                    338                  1                   
3                    339                  2                   
3                    342                  5                   
3                    343                  1                   
3                    344                  7                   
3                    347                  4                   
3                    348                  2                   
3                    349                  7                   
3                    350                  7                   
3                    351                  1                   
3                    352                  2                   
3                    353                  4                   
3                    354                  1                   
3                    357                  1                   
3                    362                  1                   
3                    363                  1                   
3                    364                  4                   
3                    365                  1                   
3                    366                  4                   
3                    368                  4                   
3                    369                  1                   
3                    372                  1                   
3                    373                  1                   
3                    374                  1                   
3                    375                  1                   
3                    378                  3                   
3                    379                  1                   
3                    381                  2                   
3                    383                  1                   
3                    385                  1                   
3                    387                  2                   
3                    388                  1                   
3                    389                  2                   
3                    390                  1                   
3                    391                  1                   
3                    395                  11                  
3                    396                  2                   
3                    398                  4                   
3                    399                  6                   
3                    401                  1                   
3                    402                  1                   
3                    403                  1                   
3                    404                  4                   
3                    406                  3                   
3                    407                  4                   
3                    408                  2                   
3                    409                  1                   
3                    410                  4                   
3                    414                  5                   
3                    417                  2                   
3                    419                  1                   
3                    421                  1                   
3                    422                  5                   
3                    424                  1                   
3                    425                  4                   
3                    429                  1                   
3                    432                  2                   
3                    434                  1                   
3                    435                  1                   
3                    436                  2                   
3                    437                  1                   
3                    438                  2                   
3                    439                  1                   
3                    441                  1                   
3                    444                  1                   
3                    445                  3                   
3                    447                  1                   
3                    448                  1                   
3                    449                  1                   
3                    450                  2                   
3                    451                  1                   
3                    452                  2                   
3                    453                  1                   
3                    455                  1                   
3                    458                  5                   
3                    459                  2                   
3                    462                  2                   
3                    463                  2                   
3                    466                  1                   
3                    472                  1                   
3                    476                  2                   
3                    480                  1                   
3                    481                  1                   
3                    485                  7                   
3                    486                  8                   
3                    489                  1                   
3                    493                  1                   
3                    497                  1                   
3                    499                  4                   
3                    500                  5                   
3                    504                  2                   
3                    509                  5                   
3                    518                  5                   
3                    520                  1                   
3                    522                  7                   
3                    524                  1                   
3                    527                  3                   
3                    532                  1                   
3                    533                  1                   
3                    537                  1                   
3                    538                  1                   
3                    539                  1                   
3                    540                  3                   
3                    541                  1                   
3                    542                  13                  
3                    546                  5                   
3                    547                  2                   
3                    549                  1                   
3                    550                  2                   
3                    551                  2                   
3                    552                  5                   
3                    553                  3                   
3                    554                  8                   
3                    555                  6                   
3                    559                  3                   
3                    560                  2                   
3                    561                  8                   
3                    564                  4                   
3                    565                  1                   
3                    566                  2                   
3                    570                  1                   
3                    571                  6                   
3                    572                  4                   
3                    574                  1                   
3                    575                  3                   
3                    576                  5                   
3                    577                  1                   
3                    578                  2                   
3                    579                  8                   
3                    582                  5                   
3                    583                  1                   
3                    584                  6                   
3                    585                  6                   
3                    586                  4                   
3                    587                  5                   
3                    588                  6                   
3                    590                  1                   
3                    599                  1                   
3                    601                  1                   
3                    603                  4                   
3                    604                  1                   
3                    606                  6                   
3                    607                  3                   
3                    620                  4                   
3                    621                  1                   
3                    623                  9                   
3                    625                  4                   
3                    627                  2                   
3                    628                  2                   
3                    629                  1                   
3                    635                  4                   
3                    638                  1                   
3                    640                  3                   
3                    641                  7                   
3                    644                  4                   
3                    645                  1                   
3                    646                  1                   
3                    648                  3                   
3                    649                  1                   
3                    650                  1                   
3                    651                  1                   
3                    653                  2                   
3                    655                  2                   
3                    656                  2                   
3                    658                  3                   
3                    660                  1                   
3                    661                  3                   
3                    662                  4                   
3                    665                  1                   
3                    666                  4                   
3                    667                  4                   
3                    668                  2                   
3                    670                  1                   
3                    672                  2                   
3                    673                  1                   
3                    677                  1                   
3                    684                  1                   
3                    689                  3                   
3                    690                  1                   
3                    691                  1                   
3                    695                  5                   
3                    697                  1                   
3                    700                  3                   
3                    703                  1                   
3                    706                  1                   
3                    707                  12                  
3                    708                  1                   
3                    709                  1                   
3                    711                  1                   
3                    712                  1                   
3                    713                  1                   
3                    715                  2                   
3                    717                  5                   
3                    719                  1                   
3                    723                  1                   
3                    724                  3                   
3                    726                  1                   
3                    730                  10                  
3                    731                  4                   
3                    732                  6                   
3                    733                  5                   
3                    734                  4                   
3                    736                  1                   
3                    738                  1                   
3                    740                  1                   
3                    745                  1                   
3                    746                  5                   
3                    754                  3                   
3                    756                  2                   
3                    767                  4                   
3                    769                  2                   
3                    777                  3                   
3                    778                  1                   
3                    780                  1                   
3                    782                  1                   
3                    784                  4                   
3                    785                  3                   
3                    786                  1                   
3                    787                  1                   
3                    788                  1                   
3                    789                  3                   
3                    792                  2                   
3                    798                  3                   
3                    802                  1                   
3                    803                  2                   
3                    804                  1                   
3                    808                  1                   
3                    809                  1                   
3                    810                  2                   
3                    811                  2                   
3                    815                  1                   
3                    818                  1                   
3                    819                  1                   
3                    826                  4                   
3                    827                  1                   
3                    828                  4                   
3                    830                  2                   
3                    831                  4                   
3                    833                  4                   
3                    835                  2                   
3                    837                  3                   
3                    840                  1                   
3                    843                  1                   
3                    854                  1                   
3                    855                  2                   
3                    856                  1                   
3                    859                  3                   
3                    860                  2                   
3                    861                  1                   
3                    863                  2                   
3                    864                  1                   
3                    865                  3                   
3                    869                  4                   
3                    870                  2                   
3                    872                  6                   
3                    873                  4                   
3                    874                  1                   
3                    876                  1                   
3                    877                  2                   
3                    880                  1                   
3                    886                  2                   
3                    887                  1                   
3                    888                  1                   
3                    889                  2                   
3                    892                  1                   
3                    896                  2                   
3                    899                  2                   
3                    901                  1                   
3                    905                  1                   
3                    908                  1                   
3                    909                  1                   
3                    912                  2                   
3                    921                  3                   
3                    927                  1                   
3                    928                  2                   
3                    929                  1                   
3                    930                  1                   
3                    933                  2                   
3                    934                  3                   
3                    936                  1                   
3                    937                  2                   
3                    938                  1                   
3                    940                  2                   
3                    943                  2                   
3                    944                  4                   
3                    948                  1                   
3                    956                  1                   
3                    957                  1                   
3                    959                  3                   
3                    962                  10                  
3                    963                  3                   
3                    966                  2                   
3                    967                  3                   
3                    968                  2                   
3                    970                  1                   
3                    974                  1                   
3                    975                  1                   
3                    976                  1                   
3                    977                  1                   
3                    978                  4                   
3                    979                  1                   
3                    980                  7                   
3                    981                  4                   
3                    982                  9                   
3                    983                  4                   
3                    987                  3                   
3                    992                  1                   
3                    993                  1                   
3                    997                  5                   
3                    1002                 3                   
3                    1003                 1                   
3                    1008                 2                   
3                    1011                 1                   
3                    1013                 1                   
3                    1014                 1                   
3                    1029                 2                   
3                    1030                 1                   
3                    1031                 2                   
3                    1032                 1                   
3                    1035                 3                   
3                    1036                 2                   
3                    1040                 4                   
3                    1042                 3                   
3                    1043                 1                   
3                    1047                 2                   
3                    1051                 1                   
3                    1052                 2                   
3                    1053                 3                   
3                    1055                 1                   
3                    1056                 3                   
3                    1061                 4                   
3                    1063                 1                   
3                    1068                 2                   
3                    1070                 1                   
3                    1072                 8                   
3                    1073                 2                   
3                    1077                 1                   
3                    1080                 1                   
3                    1082                 1                   
3                    1083                 1                   
3                    1086                 1                   
3                    1087                 1                   
3                    1088                 3                   
3                    1089                 2                   
3                    1091                 1                   
3                    1094                 1                   
3                    1095                 1                   
3                    1096                 2                   
3                    1097                 8                   
3                    1098                 5                   
3                    1099                 2                   
3                    1100                 4                   
3                    1104                 7                   
3                    1106                 2                   
3                    1107                 3                   
3                    1108                 8                   
3                    1119                 2                   
3                    1122                 1                   
3                    1125                 1                   
3                    1129                 2                   
3                    1137                 3                   
3                    1138                 2                   
3                    1141                 1                   
3                    1147                 4                   
3                    1148                 3                   
3                    1149                 1                   
3                    1150                 1                   
3                    1159                 3                   
3                    1161                 2                   
3                    1169                 1                   
3                    1170                 1                   
3                    1173                 2                   
3                    1177                 2                   
3                    1178                 3                   
3                    1179                 2                   
3                    1181                 2                   
3                    1183                 2                   
3                    1185                 5                   
3                    1190                 3                   
3                    1191                 2                   
3                    1192                 3                   
3                    1194                 1                   
3                    1196                 1                   
3                    1197                 2                   
3                    1198                 2                   
3                    1200                 3                   
3                    1201                 7                   
3                    1202                 2                   
3                    1204                 3                   
3                    1206                 3                   
3                    1207                 8                   
3                    1209                 3                   
3                    1210                 2                   
3                    1213                 4                   
3                    1215                 1                   
3                    1216                 1                   
3                    1217                 4                   
3                    1219                 4                   
3                    1221                 3                   
3                    1222                 4                   
3                    1224                 3                   
3                    1225                 2                   
3                    1226                 6                   
3                    1231                 1                   
3                    1233                 3                   
3                    1235                 2                   
3                    1236                 1                   
3                    1238                 1                   
3                    1239                 2                   
3                    1240                 1                   
3                    1241                 1                   
3                    1243                 1                   
3                    1244                 1                   
3                    1245                 2                   
3                    1246                 1                   
3                    1248                 1                   
3                    1249                 1                   
3                    1250                 2                   
3                    1253                 4                   
3                    1254                 1                   
3                    1255                 1                   
3                    1257                 1                   
3                    1258                 2                   
3                    1259                 1                   
3                    1263                 5                   
3                    1264                 1                   
3                    1265                 5                   
3                    1268                 9                   
3                    1271                 1                   
3                    1273                 4                   
3                    1279                 6                   
3                    1280                 3                   
3                    1281                 3                   
3                    1282                 3                   
3                    1283                 2                   
3                    1286                 1                   
3                    1290                 1                   
3                    1293                 1                   
3                    1294                 3                   
3                    1295                 4                   
3                    1296                 1                   
3                    1297                 2                   
3                    1298                 1                   
3                    1300                 1                   
3                    1301                 2                   
3                    1302                 1                   
3                    1305                 1                   
3                    1307                 2                   
3                    1309                 1                   
3                    1311                 1                   
3                    1312                 1                   
3                    1313                 1                   
3                    1315                 1                   
3                    1320                 1                   
3                    1326                 2                   
3                    1328                 8                   
3                    1330                 1                   
3                    1333                 1                   
3                    1335                 2                   
3                    1336                 1                   
3                    1338                 1                   
3                    1341                 1                   
3                    1344                 4                   
3                    1345                 2                   
3                    1346                 2                   
3                    1348                 4                   
3                    1349                 1                   
3                    1352                 1                   
3                    1354                 1                   
3                    1355                 2                   
3                    1361                 5                   
3                    1362                 2                   
3                    1366                 4                   
3                    1370                 5                   
3                    1375                 6                   
3                    1376                 2                   
3                    1377                 1                   
3                    1379                 4                   
3                    1380                 2                   
3                    1381                 2                   
3                    1386                 2                   
3                    1389                 7                   
3                    1390                 2                   
3                    1392                 6                   
3                    1393                 3                   
3                    1394                 1                   
3                    1395                 2                   
3                    1398                 2                   
