query_id             doc_id               doc_score           
2                    1333                 1                   
2                    1334                 1                   
2                    1338                 1                   
2                    1339                 1                   
2                    1341                 1                   
2                    1343                 2                   
2                    1345                 1                   
2                    1346                 1                   
2                    1347                 1                   
2                    1356                 2                   
2                    1360                 1                   
2                    1361                 3                   
2                    1362                 2                   
2                    1363                 1                   
2                    1370                 1                   
2                    1371                 1                   
2                    1373                 1                   
2                    1374                 1                   
2                    1375                 2                   
2                    1376                 1                   
2                    1377                 2                   
2                    1378                 1                   
2                    1379                 2                   
2                    1380                 5                   
2                    1381                 1                   
2                    1383                 1                   
2                    1385                 1                   
2                    1389                 1                   
2                    1390                 1                   
2                    1391                 1                   
2                    1392                 1                   
2                    1398                 1                   
3                    1                    1                   
3                    2                    1                   
3                    4                    1                   
3                    5                    4                   
3                    6                    3                   
3                    8                    1                   
3                    9                    1                   
3                    11                   1                   
3                    12                   2                   
3                    13                   3                   
3                    14                   1                   
3                    15                   2                   
3                    20                   1                   
3                    21                   1                   
3                    22                   1                   
3                    23                   1                   
3                    24                   1                   
3                    25                   1                   
3                    26                   1                   
3                    28                   2                   
3                    29                   1                   
3                    30                   2                   
3                    32                   1                   
3                    33                   2                   
3                    34                   2                   
3                    35                   1                   
3                    36                   1                   
3                    37                   1                   
3                    40                   1                   
3                    44                   2                   
3                    45                   1                   
3                    46                   1                   
3                    49                   1                   
3                    50                   2                   
3                    51                   2                   
3                    53                   1                   
3                    55                   1                   
3                    59                   1                   
3                    60                   1                   
3                    61                   2                   
3                    62                   1                   
3                    66                   2                   
3                    68                   1                   
3                    72                   3                   
3                    73                   3                   
3                    74                   1                   
3                    75                   1                   
3                    77                   2                   
3                    81                   3                   
3                    82                   3                   
3                    84                   1                   
3                    85                   2                   
3                    87                   2                   
3                    88                   2                   
3                    89                   1                   
3                    90                   2                   
3                    91                   3                   
3                    92                   2                   
3                    93                   2                   
3                    95                   2                   
3                    97                   1                   
3                    98                   2                   
3                    99                   2                   
3                    101                  2                   
3                    102                  1                   
3                    103                  1                   
3                    104                  1                   
3                    105                  1                   
3                    107                  1                   
3                    108                  1                   
3                    110                  2                   
3                    111                  1                   
3                    112                  2                   
3                    115                  1                   
3                    119                  2                   
3                    120                  1                   
3                    123                  1                   
3                    128                  1                   
3                    130                  1                   
3                    131                  2                   
3                    132                  1                   
3                    133                  1                   
3                    135                  1                   
3                    142                  2                   
3                    144                  4                   
3                    145                  3                   
3                    149                  2                   
3                    154                  1                   
3                    155                  1                   
3                    157                  1                   
3                    158                  1                   
3                    159                  2                   
3                    160                  2                   
3                    163                  2                   
3                    164                  1                   
3                    165                  1                   
3                    168                  2                   
3                    169                  2                   
3                    172                  1                   
3                    174                  1                   
3                    177                  1                   
3                    181                  4                   
3                    184                  1                   
3                    185                  1                   
3                    186                  1                   
3                    187                  1                   
3                    189                  1                   
3                    193                  1                   
3                    197                  1                   
3                    198                  1                   
3                    201                  1                   
3                    206                  1                   
3                    208                  1                   
3                    213                  1                   
3                    216                  1                   
3                    220                  1                   
3                    230                  1                   
3                    237                  1                   
3                    240                  2                   
3                    246                  1                   
3                    253                  1                   
3                    259                  1                   
3                    260                  1                   
3                    262                  2                   
3                    263                  1                   
3                    264                  1                   
3                    266                  2                   
3                    267                  2                   
3                    268                  1                   
3                    269                  2                   
3                    270                  2                   
3                    272                  1                   
3                    274                  2                   
3                    276                  1                   
3                    281                  2                   
3                    283                  1                   
3                    284                  1                   
3                    285                  1                   
3                    293                  1                   
3                    294                  1                   
3                    295                  1                   
3                    296                  1                   
3                    297                  2                   
3                    298                  1                   
3                    299                  2                   
3                    300                  1                   
3                    302                  2                   
3                    303                  1                   
3                    304                  2                   
3                    305                  2                   
3                    306                  1                   
3                    310                  1                   
3                    314                  2                   
3                    316                  1                   
3                    320                  1                   
3                    321                  1                   
3                    322                  1                   
3                    323                  1                   
3                    325                  1                   
3                    328                  2                   
3                    329                  3                   
3                    332                  2                   
3                    333                  1                   
3                    336                  1                   
3                    337                  1                   
3                    338                  1                   
3                    339                  2                   
3                    342                  2                   
3                    343                  1                   
3                    344                  4                   
3                    347                  2                   
3                    348                  1                   
3                    349                  4                   
3                    350                  2                   
3                    351                  1                   
3                    352                  1                   
3                    353                  2                   
3                    354                  1                   
3                    357                  1                   
3                    362                  1                   
3                    363                  1                   
3                    364                  3                   
3                    365                  1                   
3                    366                  3                   
3                    368                  1                   
3                    369                  1                   
3                    372                  1                   
3                    373                  1                   
3                    374                  1                   
3                    375                  1                   
3                    378                  1                   
3                    379                  1                   
3                    381                  1                   
3                    383                  1                   
3                    385                  1                   
3                    387                  2                   
3                    388                  1                   
3                    389                  1                   
3                    390                  1                   
3                    391                  1                   
3                    395                  3                   
3                    396                  1                   
3                    398                  2                   
3                    399                  4                   
3                    401                  1                   
3                    402                  1                   
3                    403                  1                   
3                    404                  1                   
3                    406                  2                   
3                    407                  2                   
3                    408                  1                   
3                    409                  1                   
3                    410                  2                   
3                    414                  2                   
3                    417                  2                   
3                    419                  1                   
3                    421                  1                   
3                    422                  2                   
3                    424                  1                   
3                    425                  2                   
3                    429                  1                   
3                    432                  2                   
3                    434                  1                   
3                    435                  1                   
3                    436                  1                   
3                    437                  1                   
3                    438                  1                   
3                    439                  1                   
3                    441                  1                   
3                    444                  1                   
3                    445                  1                   
3                    447                  1                   
3                    448                  1                   
3                    449                  1                   
3                    450                  1                   
3                    451                  1                   
3                    452                  1                   
3                    453                  1                   
3                    455                  1                   
3                    458                  2                   
3                    459                  2                   
3                    462                  2                   
3                    463                  2                   
3                    466                  1                   
3                    472                  1                   
3                    476                  2                   
3                    480                  1                   
3                    481                  1                   
3                    485                  4                   
3                    486                  3                   
3                    489                  1                   
3                    493                  1                   
3                    497                  1                   
3                    499                  1                   
3                    500                  2                   
3                    504                  1                   
3                    509                  2                   
3                    518                  3                   
3                    520                  1                   
3                    522                  1                   
3                    524                  1                   
3                    527                  1                   
3                    532                  1                   
3                    533                  1                   
3                    537                  1                   
3                    538                  1                   
3                    539                  1                   
3                    540                  1                   
3                    541                  1                   
3                    542                  4                   
3                    546                  2                   
3                    547                  2                   
3                    549                  1                   
3                    550                  1                   
3                    551                  1                   
3                    552                  3                   
3                    553                  1                   
3                    554                  2                   
3                    555                  1                   
3                    559                  1                   
3                    560                  1                   
3                    561                  2                   
3                    564                  1                   
3                    565                  1                   
3                    566                  1                   
3                    570                  1                   
3                    571                  2                   
3                    572                  3                   
3                    574                  1                   
3                    575                  3                   
3                    576                  2                   
3                    577                  1                   
3                    578                  1                   
3                    579                  4                   
3                    582                  2                   
3                    583                  1                   
3                    584                  4                   
3                    585                  3                   
3                    586                  2                   
3                    587                  3                   
3                    588                  1                   
3                    590                  1                   
3                    599                  1                   
3                    601                  1                   
3                    603                  1                   
3                    604                  1                   
3                    606                  2                   
3                    607                  2                   
3                    620                  2                   
3                    621                  1                   
3                    623                  3                   
3                    625                  4                   
3                    627                  1                   
3                    628                  1                   
3                    629                  1                   
3                    635                  2                   
3                    638                  1                   
3                    640                  1                   
3                    641                  1                   
3                    644                  2                   
3                    645                  1                   
3                    646                  1                   
3                    648                  1                   
3                    649                  1                   
3                    650                  1                   
3                    651                  1                   
3                    653                  1                   
3                    655                  1                   
3                    656                  2                   
3                    658                  1                   
3                    660                  1                   
3                    661                  1                   
3                    662                  2                   
3                    665                  1                   
3                    666                  2                   
3                    667                  3                   
3                    668                  1                   
3                    670                  1                   
3                    672                  1                   
3                    673                  1                   
3                    677                  1                   
3                    684                  1                   
3                    689                  2                   
3                    690                  1                   
3                    691                  1                   
3                    695                  2                   
3                    697                  1                   
3                    700                  1                   
3                    703                  1                   
3                    706                  1                   
3                    707                  3                   
3                    708                  1                   
3                    709                  1                   
3                    711                  1                   
3                    712                  1                   
3                    713                  1                   
3                    715                  2                   
3                    717                  1                   
3                    719                  1                   
3                    723                  1                   
3                    724                  1                   
3                    726                  1                   
3                    730                  2                   
3                    731                  1                   
3                    732                  1                   
3                    733                  2                   
3                    734                  2                   
3                    736                  1                   
3                    738                  1                   
3                    740                  1                   
3                    745                  1                   
3                    746                  2                   
3                    754                  1                   
3                    756                  2                   
3                    767                  2                   
3                    769                  1                   
3                    777                  1                   
3                    778                  1                   
3                    780                  1                   
3                    782                  1                   
3                    784                  1                   
3                    785                  3                   
3                    786                  1                   
3                    787                  1                   
3                    788                  1                   
3                    789                  1                   
3                    792                  1                   
3                    798                  2                   
3                    802                  1                   
3                    803                  1                   
3                    804                  1                   
3                    808                  1                   
3                    809                  1                   
3                    810                  1                   
3                    811                  1                   
3                    815                  1                   
3                    818                  1                   
3                    819                  1                   
3                    826                  2                   
3                    827                  1                   
3                    828                  2                   
3                    830                  1                   
3                    831                  1                   
3                    833                  2                   
3                    835                  1                   
3                    837                  1                   
3                    840                  1                   
3                    843                  1                   
3                    854                  1                   
3                    855                  1                   
3                    856                  1                   
3                    859                  1                   
3                    860                  1                   
3                    861                  1                   
3                    863                  2                   
3                    864                  1                   
3                    865                  1                   
3                    869                  1                   
3                    870                  2                   
3                    872                  2                   
3                    873                  1                   
3                    874                  1                   
3                    876                  1                   
3                    877                  1                   
3                    880                  1                   
3                    886                  2                   
3                    887                  1                   
3                    888                  1                   
3                    889                  1                   
3                    892                  1                   
3                    896                  2                   
3                    899                  1                   
3                    901                  1                   
3                    905                  1                   
3                    908                  1                   
3                    909                  1                   
3                    912                  1                   
3                    921                  1                   
3                    927                  1                   
3                    928                  1                   
3                    929                  1                   
3                    930                  1                   
3                    933                  1                   
3                    934                  1                   
3                    936                  1                   
3                    937                  2                   
3                    938                  1                   
3                    940                  2                   
3                    943                  2                   
3                    944                  2                   
3                    948                  1                   
3                    956                  1                   
3                    957                  1                   
3                    959                  1                   
3                    962                  3                   
3                    963                  2                   
3                    966                  1                   
3                    967                  1                   
3                    968                  1                   
3                    970                  1                   
3                    974                  1                   
3                    975                  1                   
3                    976                  1                   
3                    977                  1                   
3                    978                  2                   
3                    979                  1                   
3                    980                  3                   
3                    981                  2                   
3                    982                  3                   
3                    983                  2                   
3                    987                  2                   
3                    992                  1                   
3                    993                  1                   
3                    997                  2                   
3                    1002                 2                   
3                    1003                 1                   
3                    1008                 2                   
3                    1011                 1                   
3                    1013                 1                   
3                    1014                 1                   
3                    1029                 1                   
3                    1030                 1                   
3                    1031                 1                   
3                    1032                 1                   
3                    1035                 2                   
3                    1036                 2                   
3                    1040                 1                   
3                    1042                 1                   
3                    1043                 1                   
3                    1047                 1                   
3                    1051                 1                   
3                    1052                 2                   
3                    1053                 2                   
3                    1055                 1                   
3                    1056                 1                   
3                    1061                 3                   
3                    1063                 1                   
3                    1068                 1                   
3                    1070                 1                   
3                    1072                 5                   
3                    1073                 1                   
3                    1077                 1                   
3                    1080                 1                   
3                    1082                 1                   
3                    1083                 1                   
3                    1086                 1                   
3                    1087                 1                   
3                    1088                 2                   
3                    1089                 1                   
3                    1091                 1                   
3                    1094                 1                   
3                    1095                 1                   
3                    1096                 1                   
3                    1097                 2                   
3                    1098                 2                   
3                    1099                 1                   
3                    1100                 2                   
3                    1104                 1                   
3                    1106                 1                   
3                    1107                 2                   
3                    1108                 2                   
3                    1119                 1                   
3                    1122                 1                   
3                    1125                 1                   
3                    1129                 2                   
3                    1137                 1                   
3                    1138                 1                   
3                    1141                 1                   
3                    1147                 2                   
3                    1148                 1                   
3                    1149                 1                   
3                    1150                 1                   
3                    1159                 2                   
3                    1161                 1                   
3                    1169                 1                   
3                    1170                 1                   
3                    1173                 1                   
3                    1177                 1                   
3                    1178                 1                   
3                    1179                 2                   
3                    1181                 2                   
3                    1183                 2                   
3                    1185                 2                   
3                    1190                 1                   
3                    1191                 1                   
3                    1192                 1                   
3                    1194                 1                   
3                    1196                 1                   
3                    1197                 1                   
3                    1198                 1                   
3                    1200                 1                   
3                    1201                 2                   
3                    1202                 1                   
3                    1204                 1                   
3                    1206                 2                   
3                    1207                 2                   
3                    1209                 1                   
3                    1210                 2                   
3                    1213                 2                   
3                    1215                 1                   
3                    1216                 1                   
3                    1217                 2                   
3                    1219                 2                   
3                    1221                 1                   
3                    1222                 3                   
3                    1224                 1                   
3                    1225                 1                   
3                    1226                 1                   
3                    1231                 1                   
3                    1233                 2                   
3                    1235                 1                   
3                    1236                 1                   
3                    1238                 1                   
3                    1239                 1                   
3                    1240                 1                   
3                    1241                 1                   
3                    1243                 1                   
3                    1244                 1                   
3                    1245                 1                   
3                    1246                 1                   
3                    1248                 1                   
3                    1249                 1                   
3                    1250                 1                   
3                    1253                 2                   
3                    1254                 1                   
3                    1255                 1                   
3                    1257                 1                   
3                    1258                 1                   
3                    1259                 1                   
3                    1263                 3                   
3                    1264                 1                   
3                    1265                 1                   
3                    1268                 1                   
3                    1271                 1                   
3                    1273                 3                   
3                    1279                 3                   
3                    1280                 1                   
3                    1281                 2                   
3                    1282                 2                   
3                    1283                 1                   
3                    1286                 1                   
3                    1290                 1                   
3                    1293                 1                   
3                    1294                 2                   
3                    1295                 3                   
3                    1296                 1                   
3                    1297                 2                   
3                    1298                 1                   
3                    1300                 1                   
3                    1301                 2                   
3                    1302                 1                   
3                    1305                 1                   
3                    1307                 1                   
3                    1309                 1                   
3                    1311                 1                   
3                    1312                 1                   
3                    1313                 1                   
3                    1315                 1                   
3                    1320                 1                   
3                    1326                 1                   
3                    1328                 1                   
3                    1330                 1                   
3                    1333                 1                   
3                    1335                 1                   
3                    1336                 1                   
3                    1338                 1                   
3                    1341                 1                   
3                    1344                 1                   
3                    1345                 2                   
3                    1346                 1                   
3                    1348                 1                   
3                    1349                 1                   
3                    1352                 1                   
3                    1354                 1                   
3                    1355                 1                   
3                    1361                 2                   
3                    1362                 2                   
3                    1366                 1                   
3                    1370                 3                   
3                    1375                 3                   
3                    1376                 1                   
3                    1377                 1                   
3                    1379                 2                   
3                    1380                 1                   
3                    1381                 1                   
3                    1386                 1                   
3                    1389                 2                   
3                    1390                 1                   
3                    1392                 1                   
3                    1393                 1                   
3                    1394                 1                   
3                    1395                 1                   
3                    1398                 1                   
